Srvy_id	SQ23_1050	SQ23_1120	SQ23_1300	SQ23_1301	SQ23_1321	SQ23_1440	SQ23_1441	SQ23_1460	SQ23_1463	SQ23_1500	SQ23_1525	SQ23_1610	SQ23_1710	SQ23_1811	SQ23_1930	SQ23_1932	SQ23_4006	SQ23_4150	SQ23_4220	SQ23_4225	SQ23_4531	SQ23_4534	SQ23_4537	SQ23_4538	SQ23_5600	SQ23_5631	SQ23_5660	SQ23_5700	SQ23_5814	SQ23_5831	SQ23_5833	SQ23_5836	SQ23_5971	SQ23_5972	SQ23_8031	SQ23_8080	SQ23_8179	SQ23_8180	SQ23_8186	SQ23_8200	SQ23_8370	SQ23_8475	SQ23_9050	SQ23_9230	SQ23_9600	SQ23_9622	SQ23_9902	SQ23_9910
1511201210	-2	-2	-3	-3	0	1	2	3	3	2	-3	2	3	0	-1	-3	-3	0	-1	-1	-1	0	-2	-2	3	2	2	0	2	2	2	1	-2	-3	1	0	1	1	1	2	1	0	0	-2	-2	-2	-3	-2
1511201211	-2	-3	-2	-2	-1	2	3	2	1	1	-3	1	1	1	-3	-1	0	-3	-2	0	0	3	-1	2	3	3	3	2	3	3	2	3	0	1	2	0	0	-1	1	1	0	-3	1	2	-3	-3	-3	-3
1511201224	1	1	1	2	2	2	2	-1	-1	2	1	1	3	0	2	1	2	2	2	2	-3	-3	-3	-3	2	2	2	2	1	1	0	0	-3	-3	0	1	0	2	0	0	2	0	-3	-3	-3	-2	-3	-3
1511201253	-3	-3	-3	-3	-3	2	2	1	2	1	-3	1	2	0	-3	-3	3	3	3	3	-3	-3	-3	-3	0	1	1	0	0	2	2	1	-3	-3	0	0	0	0	1	1	0	-3	-3	-3	-3	-3	-3	-3
1511201265	-2	-2	-1	-2	-1	1	0	0	0	1	-2	0	1	0	-2	-1	0	0	-1	0	0	0	-2	0	1	1	1	1	0	1	0	0	-1	-1	0	0	0	0	1	1	0	-2	-2	-2	-2	-1	-3	-2
1511201282	0	-3	-3	-3	-2	3	3	3	2	2	-3	2	2	0	-3	-3	0	-3	-3	1	1	2	0	0	3	3	3	1	3	3	2	3	0	0	1	-1	-1	0	0	2	-1	-3	-2	0	-3	-3	-3	-3
1511201311	-3	-3	-3	-3	3	3	3	3	3	3	-3	3	3	3	-3	-3	3	-1	3	3	3	3	3	3	3	3	3	3	-1	3	3	3	1	1	3	3	3	3	3	3	3	1	-3	3	-3	1	-3	-3
1511201323	2	0	-1	-2	-1	3	3	3	3	3	-2	3	3	2	-1	-1	-3	-3	-3	-2	0	1	-1	0	2	3	2	2	1	1	3	1	0	0	3	0	1	1	2	1	0	-2	-3	-2	-2	0	-2	-3
1511201339	-3	-3	-3	1	-3	2	2	3	2	2	-3	-1	2	-3	-3	-3	-1	-2	0	0	-3	1	0	1	2	1	2	2	0	2	2	-2	-3	-3	2	0	0	-1	-2	2	0	0	-3	-3	-3	-3	-3	-3
1511201342	3	1	1	1	2	1	1	2	1	0	1	0	3	1	-1	2	0	0	2	0	2	2	0	2	0	2	0	3	3	2	2	2	1	1	1	0	1	1	2	1	3	-1	0	1	3	2	0	0
1511201347	-1	-1	-1	-1	1	2	2	2	2	2	-1	1	2	2	1	0	2	2	3	3	-1	-1	-2	-1	3	3	3	2	2	3	3	3	2	2	2	2	2	3	2	2	1	-1	2	1	1	1	-1	-1
1511201348	-3	-3	-3	-3	-1	3	3	0	3	1	-3	3	3	-2	-2	0	-1	-1	0	0	0	0	1	3	3	3	3	3	1	3	3	0	0	-2	3	1	1	1	2	3	2	-1	-3	2	-3	-3	-3	-3
1511201353	-1	-2	0	3	3	3	3	3	2	3	-2	3	3	1	-1	0	-2	-1	-2	-2	0	0	-3	0	3	2	3	3	2	2	2	1	0	0	1	0	0	1	1	0	1	0	0	0	-1	0	-2	-1
1511201359	-3	-3	-3	-2	-3	3	3	3	1	3	-3	1	3	0	-3	-3	0	0	0	0	0	-2	-1	-2	2	2	0	1	-3	2	2	0	-3	-3	1	1	0	0	1	0	1	-2	-3	-3	-3	-3	-3	-3
1511201360	0	0	-2	-1	0	2	2	2	2	2	-2	1	2	2	-1	0	3	3	3	3	0	-2	-1	-1	2	-1	2	2	1	1	2	1	1	1	1	1	2	2	2	1	2	-1	-1	1	-1	0	-1	-2
1511201363	-1	-3	-2	-2	-3	3	3	3	-2	2	-3	0	3	1	-3	-3	-2	-3	-2	-2	-2	-2	-2	-2	2	2	2	1	2	2	2	1	-2	-3	1	-1	-2	0	1	-1	1	-2	-3	-2	-3	-3	-3	-2
1511201372	-3	-3	-2	-1	0	3	2	2	2	3	-3	1	2	1	0	-3	0	0	-2	0	0	0	0	0	2	2	2	0	1	2	2	2	1	0	1	2	1	0	2	0	0	-2	-3	1	-2	-3	-2	-3
1511201379	-3	-3	-3	-3	-3	0	1	0	0	0	-3	0	0	-1	-3	-3	3	1	0	0	-3	-3	-3	-3	2	2	1	2	2	2	3	2	0	0	1	-1	0	-1	0	-3	1	-2	-3	0	-3	-3	-3	-3
1511201388	1	0	-1	0	0	1	2	1	1	0	0	0	1	0	0	0	1	1	1	1	0	-2	-2	-1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0
1511201426	-3	-3	0	-3	1	3	3	3	3	1	-3	3	3	2	-1	-1	3	3	3	3	0	-3	-3	-3	3	3	3	3	3	3	3	0	0	0	3	2	3	3	3	3	3	1	0	0	0	1	-1	-2
1511201442	-1	-2	-2	1	2	3	3	3	3	1	-3	3	3	3	-3	0	3	3	3	3	0	0	0	0	3	3	3	2	3	3	3	1	-1	-2	1	0	0	3	1	1	0	0	-3	-3	-3	-2	-3	-3
1511201444	-3	-3	0	-3	-3	3	3	3	3	1	-3	2	2	1	-3	-3	-1	-1	-1	0	1	0	-1	1	1	1	0	1	1	1	1	1	-2	-3	1	0	-1	0	1	1	1	0	-3	-3	-3	-3	-3	-3
1511201451	-3	-1	-3	-1	-1	0	0	-1	-3	2	-3	-1	1	-3	0	-3	0	3	3	3	-3	-3	-3	-3	1	0	1	1	0	1	2	1	0	-1	1	0	0	0	0	0	0	-1	-3	0	-3	-3	-3	-3
1511201458	-3	-3	-3	-1	-2	3	3	3	3	3	-3	3	3	0	-3	-3	0	1	1	1	0	1	0	3	2	3	2	2	3	3	2	0	0	0	1	2	0	0	2	1	2	-3	-2	0	-3	-3	-2	-2
1511201459	-3	-3	-3	-3	-3	3	3	2	2	1	-3	2	3	-3	-3	-3	1	2	3	3	0	-1	-1	0	0	0	0	0	3	0	3	2	-1	1	-2	-2	2	-1	-3	-1	-2	-1	-3	-3	-3	-2	-3	-3
1511201674	-3	-3	-1	-1	-1	3	3	3	3	2	-1	3	3	3	-1	-2	3	3	3	3	2	1	1	1	2	1	0	3	1	3	3	3	0	0	3	2	2	3	2	2	3	2	0	-2	-2	-2	0	0
1511201689	2	1	0	3	3	1	2	3	2	3	3	3	2	2	3	3	2	2	2	3	2	3	3	3	3	1	3	1	2	2	2	3	1	1	2	3	2	1	2	2	2	3	-3	1	3	1	3	3
1511201767	-2	-1	-1	-1	-1	3	2	1	2	0	-1	0	3	2	-1	-2	-3	-2	-3	-3	-1	-1	0	-1	3	3	2	1	-3	3	2	1	-3	-3	-2	0	-3	-1	1	0	0	0	-3	-3	-3	-3	-3	-3
1511201798	-2	-2	-1	-3	-1	1	-1	3	3	-1	1	2	2	-2	-1	-2	1	1	1	0	1	0	-2	-2	2	1	1	0	0	1	2	1	-1	1	2	0	2	3	1	0	-2	-2	-2	2	2	1	-2	-3
1511201916	-2	-3	-3	-3	-3	1	3	1	2	1	-3	1	1	1	-1	-3	3	1	1	2	-1	-1	-2	-1	2	2	1	2	2	2	2	1	-1	-2	1	0	1	-1	1	1	1	1	-3	-3	-3	-2	-3	-3
1511201930	-3	-3	-3	-3	-3	3	1	2	3	1	-3	1	3	-3	-3	-3	1	0	0	0	0	0	0	0	1	1	1	1	1	1	3	1	-1	-3	1	-1	0	1	1	1	0	0	-3	-3	-3	-3	-3	-3
1511201962	-3	-3	-3	-3	-1	0	0	1	-1	2	-3	0	2	-2	-3	-3	3	3	3	2	-3	-3	-3	-3	0	0	2	0	1	2	2	-1	2	1	0	0	-1	-1	-1	-3	1	-1	-2	-2	-1	0	-1	-3
1511202024	0	0	0	-3	0	3	3	2	0	1	-3	0	0	3	0	0	-3	-3	-3	-3	3	-3	1	3	3	3	0	0	1	3	3	0	0	-3	3	0	0	0	0	3	0	-3	-3	-3	-3	-3	-3	-3
1511202028	0	1	-2	-2	0	2	0	3	3	2	-2	3	2	0	0	0	3	3	3	3	-2	-2	0	-1	3	0	2	3	0	0	3	2	1	0	2	-1	3	3	3	2	2	2	-3	0	-3	-2	-3	-3
1511202053	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	3	-1	0	3	3	3	3	0	0	0	0	3	3	3	3	3	3	3	3	-2	-3	3	3	3	3	3	3	3	0	-3	0	-3	-3	-3	-3
1511202060	-2	-3	-3	-3	-3	3	3	2	1	3	-3	3	3	1	-3	-3	0	0	0	-1	1	2	-3	1	1	3	2	2	1	3	3	2	-3	-3	1	1	2	1	3	2	1	1	-3	-3	-3	-3	-3	-3
1511202071	2	3	-2	0	0	3	3	3	2	2	2	2	2	0	2	2	-2	-3	-1	-1	-3	-3	-3	-2	3	2	3	3	0	0	0	0	0	-2	0	2	2	3	3	0	0	1	3	-2	-3	-3	-3	-3
1511202074	-3	-3	-3	-3	0	2	2	3	3	-1	-3	1	2	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	0	3	2	1	3	3	2	0	-3	-3	3	3	-3	-3	-3	-1	-2	-3	-3	-3	-3	-3	-3	-3
1511202075	-2	-3	-2	-3	-2	2	2	2	2	3	-2	0	3	1	-3	-3	-2	-3	-3	-3	0	-1	0	2	1	2	1	1	-1	1	3	2	-3	-3	1	-1	-2	-2	0	0	1	-3	-3	-1	-3	-3	-3	-3
1511202079	-3	-3	-1	-2	0	3	3	3	2	3	-3	3	3	0	-3	0	1	0	1	3	0	1	-2	0	3	1	3	1	0	3	3	3	-3	-3	0	0	0	0	0	0	1	1	-3	-1	-3	-2	-3	-3
1511202080	0	-2	-1	-2	-2	3	2	3	3	3	-2	2	3	3	-2	-2	3	3	3	3	-1	-2	-2	0	2	3	2	2	3	3	2	2	-2	-2	2	2	2	3	2	2	2	-3	-2	-2	-2	-2	-2	-2
1511202081	0	1	-3	-3	0	3	3	2	3	1	-3	0	3	1	2	1	-3	-3	-3	-3	-1	0	0	0	2	2	2	2	0	1	1	1	0	1	0	0	-1	-2	-1	-1	0	-3	-3	-1	-3	-2	-3	-3
1511202093	-1	3	1	1	2	3	3	3	3	3	-1	3	3	2	3	3	-3	-3	-3	-3	-3	-3	-2	-3	3	3	3	3	3	-3	3	0	-3	-3	-1	0	-3	-3	0	-3	0	-1	-3	-3	-3	-3	-3	-3
1511202111	1	-1	-1	1	1	1	3	1	1	1	-1	0	1	0	1	0	-1	0	0	0	1	0	0	1	3	1	3	3	1	2	2	1	1	1	1	1	3	3	1	0	1	1	-1	1	-1	3	-1	1
1511202139	-3	-3	-3	-3	0	3	3	3	3	3	-3	3	3	0	-3	-3	-3	0	-3	-3	0	0	0	0	1	3	1	0	0	3	3	2	-3	-3	0	0	-3	2	0	0	0	-3	-3	-3	-3	-3	-3	-3
1511202148	0	0	0	0	0	3	0	2	3	2	1	3	3	3	-2	-2	2	3	0	2	3	1	0	0	0	3	1	0	2	2	3	3	-1	3	0	1	1	0	2	0	1	0	-1	0	0	0	0	-1
1511202157	0	-1	0	-2	-1	3	3	3	3	2	-3	3	3	2	-3	-3	-3	-2	-1	-2	1	0	0	3	3	3	2	1	3	2	1	0	-2	0	1	-1	0	-1	-2	0	0	-2	-3	-2	-2	-3	-3	-3
1511202159	-1	-3	-2	-1	-1	3	3	1	3	2	-3	1	3	1	-3	-2	-2	0	0	-2	-2	-2	0	-2	2	2	2	-3	2	3	1	1	-2	-2	1	2	0	1	1	-1	1	-2	-3	-2	-3	-3	-3	-3
1511202161	-3	-3	-1	-3	-3	2	2	-1	3	2	-1	1	2	-3	-1	-1	-1	-1	2	1	-3	-3	-3	-1	2	3	-1	-1	2	-1	2	2	-1	2	1	-1	1	-3	2	2	1	2	-1	1	-3	2	-1	-3
1511202174	-3	-3	-3	-3	-1	1	1	1	1	0	-3	1	-1	-1	-2	-2	1	2	2	2	-2	-2	-2	-2	2	3	2	1	1	1	2	-3	0	1	1	0	2	0	0	-2	1	0	-2	-2	-2	-1	-2	-3
1511202175	-3	-3	-3	-3	-1	3	3	3	3	3	-3	3	3	1	-3	-3	-3	-2	3	3	3	0	0	2	3	3	3	3	3	3	3	3	0	-1	3	3	3	3	0	3	3	-3	-3	-3	-3	-3	-3	-3
1511202185	-1	-2	-2	-2	-2	2	2	2	3	2	-2	3	3	-1	-1	0	3	3	3	3	0	-1	-2	-2	1	2	3	3	3	1	3	3	-3	-3	-1	2	2	2	0	2	2	-3	-3	-2	-3	-3	-3	-3
1511202186	-1	-1	-2	-1	0	3	2	2	2	3	-2	3	2	0	-3	-3	3	3	1	3	0	0	0	0	2	2	1	1	2	1	1	3	-1	-2	0	0	0	0	0	0	0	-1	-2	0	-2	-2	-2	-3
1511202197	-2	-2	-2	-1	-2	-2	3	-2	2	3	-2	2	3	-2	-2	-2	3	3	3	3	-3	-3	-3	-3	3	3	3	3	2	3	3	3	-2	-2	3	3	3	3	3	3	3	-2	-3	-2	-3	-3	-3	-3
1511202203	-3	-3	-3	-2	0	2	3	1	1	3	-3	0	3	1	-1	-3	-1	-1	0	0	3	2	2	2	3	3	2	3	2	2	3	1	0	0	2	2	2	2	2	3	3	0	-3	1	-3	0	-3	-3
1511202205	-3	-3	-3	-2	-2	0	3	3	3	3	-3	0	3	3	-3	-2	0	-3	-3	-2	3	0	3	3	0	0	0	0	3	3	3	3	-3	-3	0	0	0	3	3	0	3	0	-3	0	-2	-2	-3	-3
1511202212	0	0	-3	0	1	3	3	3	3	3	-3	3	3	0	-2	-2	0	0	1	-1	2	1	0	0	1	2	-2	-2	0	1	2	1	-1	-2	1	1	1	0	0	2	-1	-3	-3	-1	-3	-3	-2	-3
1511202217	-3	-3	-3	-3	-3	3	3	2	3	2	-3	1	3	1	-3	-3	1	0	0	1	1	0	0	0	1	1	1	1	-3	2	3	0	-3	-3	2	1	1	1	0	2	0	-1	-3	-3	-3	-3	-3	-3
1511202229	-3	-3	-3	-2	2	3	3	3	3	3	-3	3	3	-2	2	-2	1	-2	1	0	-1	1	-2	1	3	3	3	3	3	3	3	0	-3	-2	1	0	1	1	-1	1	0	-2	-2	-3	-3	-3	-3	-3
1511202263	1	3	0	-1	1	3	3	1	3	1	-3	1	2	-3	-1	-2	-1	-1	-1	-3	3	2	-1	1	2	1	1	1	3	3	1	2	-1	0	1	0	1	1	-1	2	-2	-2	0	-1	-2	0	-1	-2
1511202265	-1	-2	-1	-1	-1	3	2	3	3	1	-1	1	3	0	-1	-1	3	3	3	3	1	1	1	1	1	1	1	0	2	0	1	0	-3	-2	1	0	2	0	1	1	1	0	-3	-1	-2	-2	-3	-2
1511202284	0	0	0	-2	-3	0	2	0	0	0	-3	0	3	0	0	0	0	0	0	0	3	3	3	3	0	0	0	0	0	0	0	0	0	-2	0	0	0	0	0	3	0	0	-3	0	0	-3	-2	-2
1511202287	-1	-1	-2	-1	-2	1	1	1	1	0	-2	0	1	-1	-1	-1	-2	-2	-2	-1	-1	-1	-1	-2	1	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	-3	-1	0	-2	0	0	-2
1511202298	2	3	-1	-2	1	2	3	1	1	2	0	0	1	1	3	1	-1	-3	-2	-3	2	0	-3	0	3	3	2	2	3	3	3	3	3	3	1	1	1	1	3	0	2	3	3	3	3	3	2	1
1511202305	1	-2	-2	-1	1	3	3	3	0	3	-1	2	2	0	-1	1	-2	-3	-2	-1	-1	-2	0	-1	3	2	2	3	3	0	2	1	1	0	0	0	2	2	-1	0	0	1	-3	-2	-2	0	-2	-2
1511202310	-2	-3	-1	-3	-1	2	3	1	3	2	-2	0	3	1	-1	-3	-2	-1	0	-2	-2	-2	-2	-3	2	1	1	1	0	1	2	2	0	-1	-1	-1	0	0	-2	-1	-1	-3	-3	-3	-1	-2	-3	-3
1511202324	2	2	-2	-2	0	2	2	2	2	2	-2	2	2	1	1	0	0	0	0	0	2	2	0	2	2	2	2	2	2	2	2	2	0	2	2	0	2	2	0	2	2	2	0	-2	-2	1	-2	-3
1511202326	-3	-3	-3	-3	-2	3	3	3	3	3	-3	3	3	0	-3	-3	2	3	1	3	0	1	-1	0	3	3	3	3	3	3	3	3	-3	-3	3	1	1	2	1	3	2	-1	-2	-3	-3	-3	-3	-3
1511202337	-3	-3	-3	-3	-2	1	1	1	1	1	-3	1	1	2	-3	-3	3	3	2	2	-3	-2	-3	0	1	3	2	3	2	1	3	-2	-3	-3	0	1	-3	-1	-3	0	1	1	-3	-3	-3	-3	-3	-3
1511202367	1	-2	-3	-3	2	3	3	3	3	3	-3	3	3	-1	-1	-2	-1	-3	-2	-2	2	2	-1	-2	3	3	3	3	3	1	3	2	-2	-1	1	-2	2	-3	2	1	-1	1	-3	-1	0	-3	-3	-3
1511202373	-3	-3	-3	-2	-2	3	3	2	2	2	-3	3	3	1	-3	-3	-1	0	0	0	0	0	0	0	3	3	2	3	0	3	2	0	-3	-3	3	1	2	2	2	1	1	-3	-3	-2	-3	-3	-3	-3
1511202377	1	1	-1	1	1	2	2	2	1	2	1	1	1	1	1	1	3	2	3	3	0	0	-2	0	1	1	1	1	2	1	1	0	0	-1	1	2	0	1	1	1	1	-3	-3	-2	-3	-2	-2	-2
1511202379	-2	-1	-3	1	2	3	2	2	2	3	-2	1	3	2	0	-3	2	2	2	2	-1	-1	-2	-2	2	2	2	2	0	2	1	2	2	2	2	2	2	2	2	0	1	-2	-3	-2	-2	-3	-3	-3
1511202383	-3	-3	-3	-2	-3	3	3	3	3	2	-3	3	2	2	-2	-3	-2	0	-1	-2	0	0	-3	-2	3	3	2	2	0	3	3	2	-3	-3	2	2	1	1	1	1	3	0	0	-3	-3	-3	-3	-3
1511202404	1	0	0	1	1	2	2	2	3	2	0	2	2	1	0	1	2	2	3	2	-1	0	0	-1	2	-1	2	2	2	2	0	3	1	0	3	0	0	1	1	0	2	0	0	0	1	1	-1	0
1511202405	1	0	0	0	1	1	2	2	2	2	0	2	2	1	0	0	1	1	1	1	-1	-1	-1	0	1	1	1	1	1	1	0	1	1	0	1	0	2	0	1	0	0	0	0	0	1	1	0	0
1511202410	-3	-3	-3	-3	-3	2	3	3	3	3	-3	3	3	3	-3	-3	3	3	3	3	1	1	3	3	1	0	0	0	0	3	2	2	-2	-2	0	1	3	1	2	3	0	-3	-3	2	-2	1	-3	-3
1511202416	-3	-2	-3	-3	3	3	3	3	1	3	-3	3	3	3	-1	-3	-3	-3	-3	-2	1	2	-2	1	3	3	3	3	0	3	3	2	1	-3	3	-1	-1	-1	-1	3	3	-3	-3	-2	-3	-3	-3	-3
1511202441	-3	-3	-3	-3	-3	3	2	3	3	1	-3	1	3	0	-3	-3	0	0	-1	0	-1	0	-1	-1	1	2	1	1	0	1	1	1	-3	-3	2	1	1	0	0	1	0	0	-3	-3	-3	-3	-3	-3
1511202442	0	-1	-1	-1	1	1	1	1	1	1	-2	1	1	-2	1	1	3	3	3	3	-1	-1	-2	-1	3	3	3	3	2	1	1	0	1	1	2	2	2	2	2	1	2	0	-2	-2	0	2	-2	-2
1511202474	-3	-2	-3	-2	0	3	3	3	3	3	-2	3	3	3	-2	-3	1	1	1	-1	2	2	3	2	3	2	1	1	3	3	3	3	-3	-2	1	1	1	-3	2	1	1	-3	-3	-3	-3	-3	-3	-3
1511202512	-3	-3	-3	-3	-2	2	1	2	2	0	-3	0	2	1	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	2	1	1	2	-3	-1	1	-3	-3	-3	1	-1	-1	-3	0	1	-1	1	-3	-3	-3	-3	-3	-3
1511202544	-2	-2	-3	-2	-2	2	1	0	1	3	-3	-1	3	-1	-2	-1	-2	0	-1	-1	-2	-2	-2	-2	3	3	3	3	-1	3	3	3	3	3	0	-2	2	3	2	0	2	0	-2	-3	-1	-1	-2	-2
1511202556	-2	-2	-3	-3	1	2	2	2	1	2	-2	2	2	-2	-1	-2	3	3	3	3	-3	-3	-3	-3	2	2	2	2	1	2	2	1	-2	-3	-2	2	1	1	1	-2	1	0	-3	-3	-2	-2	-2	-2
1511202562	-2	-2	-3	-2	-2	2	1	1	3	1	-3	1	2	1	-3	-2	-2	-2	-2	-2	-2	-2	-1	-1	2	0	1	0	1	2	2	0	-3	-3	1	-2	1	-1	1	0	1	-3	-3	-3	-2	-3	-3	-3
1511202587	1	-1	2	-1	3	3	3	3	3	3	-2	3	3	3	2	3	-1	-2	0	-2	0	1	1	2	3	3	3	3	3	3	2	1	0	2	2	2	3	3	2	2	2	-3	-3	-3	-3	-2	-3	-2
1511202598	-1	-1	-3	-2	-2	2	2	2	3	1	-3	2	2	-2	-2	-2	3	2	3	3	-2	-2	-2	-2	2	2	2	2	2	2	3	0	-2	-2	2	2	2	0	-1	1	1	2	-2	-2	-2	-2	-2	-2
1511202604	-3	-3	-3	-3	-2	1	1	-1	1	0	-3	1	-2	-3	-3	-3	3	1	0	3	1	0	0	0	0	1	0	1	0	1	2	2	-2	0	2	1	2	0	3	2	0	0	-2	-3	-3	-3	-1	-3
1511202605	0	-2	0	0	0	0	3	0	1	3	0	0	0	0	0	0	-2	0	0	0	0	-3	0	0	0	0	0	0	0	0	2	-2	-2	0	0	2	2	1	0	0	0	-1	0	0	0	0	0	0
1511202631	0	0	-3	0	1	2	1	1	-1	1	1	2	0	1	2	1	-3	-3	-3	-3	-3	-1	-3	-3	0	3	3	3	0	-3	-3	3	-1	0	-2	0	-3	-3	-2	-3	-2	0	-2	2	1	3	0	0
1511202632	-3	-3	-3	-2	-1	1	1	2	0	1	-3	1	1	-3	-1	-2	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	-3	1	1	0	-2	-1	1	0	0	-3	-1	0	-1	-3	-1	-3
1511202647	-2	-2	-2	-3	-3	0	0	-1	-1	-1	-3	-1	-1	-2	-3	-3	2	2	2	2	-2	0	1	1	2	1	1	2	2	1	3	2	1	0	2	1	1	2	1	1	2	1	2	2	1	-1	-2	-2
1511202655	3	0	0	0	3	3	3	3	3	3	0	3	3	3	0	0	-3	0	-3	-3	3	0	3	0	3	3	3	3	3	3	3	3	-3	-3	3	3	3	3	3	3	3	-3	-3	-3	-3	-3	-3	-3
1511202663	0	0	-3	0	0	3	3	3	3	0	-3	3	3	0	0	3	3	3	3	3	-3	-3	-3	-3	3	3	3	3	3	3	3	3	0	0	3	0	0	3	3	0	0	0	-3	0	0	0	-3	-3
1511200269	0	0	0	2	2	2	2	2	2	2	0	0	3	2	0	1	0	0	1	1	-2	-2	-3	-2	3	1	2	2	1	0	2	0	0	0	-1	-2	-1	-1	0	0	0	0	0	0	0	0	0	0
1511200278	0	-3	-3	-2	-2	3	3	3	2	2	-3	3	3	3	0	-3	-3	-3	-1	-3	0	3	-2	-3	1	3	3	0	0	3	3	2	-3	-3	1	3	-2	-2	2	3	0	-3	-3	-3	-3	-3	-3	-3
1511200283	-1	-1	-1	-1	0	3	3	0	1	3	-1	2	3	0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	3	3	2	0	1	0	2	0	0	-1	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	0	0
1511200286	-1	-2	-1	0	0	3	3	3	3	3	-2	3	3	1	0	0	3	3	3	3	0	0	-2	0	3	3	3	3	3	3	3	3	0	0	2	3	0	2	2	2	2	0	-2	-2	-2	0	-1	-3
1511200291	0	0	-3	-3	-1	2	3	2	2	0	-3	1	2	0	-3	-3	0	0	0	0	0	0	-3	0	3	3	2	2	0	1	2	0	1	-3	1	1	0	0	0	0	2	-3	-3	0	-3	-3	-3	-3
1511200296	0	-1	-2	-2	1	3	2	1	1	2	-1	3	3	0	0	1	2	3	3	3	-1	-2	-2	-3	3	2	2	2	3	0	3	3	-1	0	3	-1	0	1	-2	-2	1	-2	-3	0	-1	-1	-2	-2
1511200326	1	1	-2	-2	-1	1	2	1	-2	1	-2	-1	2	-1	-2	-2	-3	-3	-3	-3	-3	0	-1	0	2	1	0	3	0	3	-1	2	0	0	3	2	3	3	3	1	1	-1	0	2	-1	-2	0	0
1511200329	2	1	-1	1	1	1	2	2	-1	3	-1	2	3	3	0	1	2	2	3	3	-3	-3	-3	-3	3	3	3	3	2	2	3	1	1	1	3	2	3	2	3	2	0	2	-2	0	-1	2	-1	-3
1511200382	-3	-3	-3	-3	-3	-3	0	-3	-3	-3	-3	0	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	0	0	0	0	1	2	3	1	-3	-3	0	-3	-3	-3	-3	0	1	-3	-3	0	-3	-3	-3	0
1511200412	-3	-3	-3	-3	-1	1	0	0	0	1	-3	1	1	-3	-2	-3	-1	0	0	0	0	0	0	0	1	2	1	1	1	1	2	1	-1	-3	0	0	0	0	0	0	-1	-3	-3	-3	-3	-3	-3	-3
1511200460	-3	-3	-3	-1	1	2	2	2	2	2	-2	1	3	1	-1	-1	-2	-2	-3	-1	-2	0	-2	-2	2	2	2	0	2	1	2	1	0	0	1	0	1	-1	1	1	1	0	0	0	1	-1	0	0
1511200470	2	2	-1	0	1	3	3	3	3	2	2	3	3	3	2	1	2	1	1	1	0	0	-3	-1	1	0	3	3	0	0	1	0	3	2	0	0	-1	0	0	0	2	-1	2	0	0	3	-2	-1
1511200623	1	1	-2	3	2	1	1	1	2	1	-3	1	1	3	2	3	-1	0	2	-2	0	-3	-3	-3	3	3	3	3	3	1	3	-1	-1	-1	3	3	3	3	3	3	3	3	-3	2	-1	1	1	-3
1511200642	-1	0	-3	0	0	0	0	0	-1	0	-1	0	0	0	1	0	1	2	3	2	-1	0	-3	-2	0	0	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	1	2	1	-2	0
1511200689	-3	-3	-3	-3	-3	2	0	1	-3	0	-3	-1	0	-3	-3	0	2	0	2	1	0	1	0	1	0	0	-2	1	-2	1	1	0	0	-2	1	0	1	1	1	1	1	0	-2	-2	-3	0	-3	-3
1511200760	-2	-3	-1	1	1	3	3	3	3	1	-2	3	3	2	-2	-2	-3	-3	-2	0	0	-1	0	0	3	3	0	2	2	0	3	0	-1	0	0	0	0	-2	0	0	0	-3	-3	-2	-3	-3	-3	-3
1511200761	-3	-3	-3	-3	-3	1	1	1	-1	1	-3	1	1	-3	-3	-3	-3	-3	-1	-2	-3	-3	-3	-2	1	2	1	1	1	1	2	1	0	0	0	-1	-2	0	0	-1	-3	-1	-3	-3	-3	-3	-3	-3
1511200768	-1	-2	-3	-2	-1	3	3	3	3	3	-2	3	3	2	-1	-2	0	0	0	0	3	2	3	3	3	2	3	2	3	3	3	2	-2	-2	2	2	2	2	1	2	3	-3	-2	-3	-1	-1	-3	-3
1511200771	-2	-2	-2	-1	1	1	3	1	1	1	-1	1	2	0	-1	-2	-2	-1	-1	0	0	1	1	3	1	2	2	2	2	1	1	1	1	1	-1	-1	-1	1	1	0	0	-1	-3	-1	-2	1	-3	-2
1511200777	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	-2	-3	-3	3	3	3	3	1	3	1	3	3	3	2	-2	3	3	3	-3	-2	-3	0	-1	0	0	1	2	-3	-3	-3	-3	-2	-3	-3	-3
1511200779	-3	-3	-1	-1	-1	3	3	3	3	3	-1	3	3	2	-1	-1	-3	-3	-3	-3	3	3	3	3	3	3	3	3	3	3	2	3	1	-3	0	3	2	3	3	3	0	3	-2	1	0	1	-3	-3
